created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-03 09:30:48 +0530,6363,,,23.2,34.4
2025-01-03 09:31:10 +0530,6364,,,22.7,34.0
2025-01-03 09:31:33 +0530,6365,,,24.3,35.1
2025-01-03 09:31:56 +0530,6366,,,23.7,35.0
2025-01-03 09:32:19 +0530,6367,,,23.3,36.3
2025-01-03 09:32:41 +0530,6368,,,24.1,36.3
2025-01-03 09:33:04 +0530,6369,,,24.1,37.5
2025-01-03 09:33:26 +0530,6370,,,22.7,34.4
2025-01-03 09:33:49 +0530,6371,,,23.1,35.0
2025-01-03 09:34:12 +0530,6372,,,23.3,37.5
2025-01-03 09:34:35 +0530,6373,,,23.7,35.8
2025-01-03 09:34:57 +0530,6374,,,24.0,35.2
2025-01-03 09:35:19 +0530,6375,,,23.6,33.8
2025-01-03 09:35:43 +0530,6376,,,24.2,36.6
2025-01-03 09:36:09 +0530,6377,,,23.4,35.3
2025-01-03 09:36:34 +0530,6378,,,23.0,35.0
2025-01-03 09:36:56 +0530,6379,,,23.4,35.4
2025-01-03 09:37:19 +0530,6380,,,24.3,36.6
2025-01-03 09:37:41 +0530,6381,,,23.6,35.0
2025-01-03 09:38:04 +0530,6382,,,24.1,36.6
2025-01-03 09:38:26 +0530,6383,,,23.2,34.9
2025-01-03 09:38:49 +0530,6384,,,22.8,35.6
2025-01-03 09:39:11 +0530,6385,,,23.6,37.5
2025-01-03 09:39:35 +0530,6386,,,24.0,33.8
2025-01-03 09:39:58 +0530,6387,,,24.3,36.6
2025-01-03 09:40:20 +0530,6388,,,23.7,35.3
2025-01-03 09:40:43 +0530,6389,,,22.9,36.4
2025-01-03 09:41:06 +0530,6390,,,23.7,34.3
2025-01-03 09:41:29 +0530,6391,,,23.9,33.3
2025-01-03 09:41:51 +0530,6392,,,23.8,34.7
2025-01-03 09:42:13 +0530,6393,,,24.3,35.4
2025-01-03 09:42:36 +0530,6394,,,24.7,36.4
2025-01-03 09:42:59 +0530,6395,,,24.0,38.0
2025-01-03 09:43:21 +0530,6396,,,23.3,34.2
2025-01-03 09:43:43 +0530,6397,,,24.1,36.5
2025-01-03 09:44:06 +0530,6398,,,24.8,36.6
2025-01-03 09:44:28 +0530,6399,,,24.6,36.1
2025-01-03 09:44:51 +0530,6400,,,23.8,36.6
2025-01-03 09:45:13 +0530,6401,,,23.4,38.2
2025-01-03 09:45:36 +0530,6402,,,24.1,37.6
2025-01-03 09:46:00 +0530,6403,,,22.7,34.2
2025-01-03 09:46:23 +0530,6404,,,22.8,35.3
2025-01-03 09:46:46 +0530,6405,,,23.4,35.3
2025-01-03 09:47:10 +0530,6406,,,23.6,35.3
2025-01-03 09:47:33 +0530,6407,,,23.9,37.8
2025-01-03 09:47:57 +0530,6408,,,24.1,37.2
2025-01-03 09:48:21 +0530,6409,,,23.9,37.0
2025-01-03 09:48:43 +0530,6410,,,24.3,36.2
2025-01-03 09:49:06 +0530,6411,,,23.4,35.3
2025-01-03 09:49:31 +0530,6412,,,23.5,37.4
2025-01-03 09:49:54 +0530,6413,,,24.3,36.5
2025-01-03 09:50:17 +0530,6414,,,23.4,34.8
2025-01-03 09:50:40 +0530,6415,,,23.3,35.1
2025-01-03 09:51:02 +0530,6416,,,23.2,34.9
2025-01-03 09:51:25 +0530,6417,,,23.7,34.5
2025-01-03 09:51:47 +0530,6418,,,24.5,35.4
2025-01-03 09:52:10 +0530,6419,,,23.7,35.8
2025-01-03 09:52:32 +0530,6420,,,23.7,35.1
2025-01-03 09:52:55 +0530,6421,,,23.7,33.8
2025-01-03 09:53:18 +0530,6422,,,23.2,32.7
2025-01-03 09:53:41 +0530,6423,,,23.4,37.0
2025-01-03 09:54:04 +0530,6424,,,23.3,35.7
2025-01-03 09:54:27 +0530,6425,,,24.4,37.0
2025-01-03 09:54:49 +0530,6426,,,24.6,38.3
2025-01-03 09:55:12 +0530,6427,,,23.7,36.3
2025-01-03 09:55:34 +0530,6428,,,23.5,36.5
2025-01-03 09:55:57 +0530,6429,,,23.8,35.3
2025-01-03 09:56:19 +0530,6430,,,24.7,36.2
2025-01-03 09:56:42 +0530,6431,,,24.2,35.8
2025-01-03 09:57:04 +0530,6432,,,23.4,36.1
2025-01-03 09:57:27 +0530,6433,,,23.0,32.3
2025-01-03 09:57:49 +0530,6434,,,23.7,34.9
2025-01-03 09:58:12 +0530,6435,,,23.5,36.2
2025-01-03 09:58:35 +0530,6436,,,24.2,32.3
2025-01-03 09:59:00 +0530,6437,,,24.0,36.1
2025-01-03 09:59:23 +0530,6438,,,23.7,36.2
2025-01-03 09:59:50 +0530,6439,,,24.7,39.1
2025-01-03 10:00:14 +0530,6440,,,24.4,34.8
2025-01-03 10:00:43 +0530,6441,,,23.2,34.4
2025-01-03 10:01:07 +0530,6442,,,24.0,36.0
2025-01-03 10:01:32 +0530,6443,,,23.4,36.9
2025-01-03 10:01:55 +0530,6444,,,23.5,35.9
2025-01-03 10:02:19 +0530,6445,,,23.4,34.7
2025-01-03 10:02:42 +0530,6446,,,23.3,35.8
2025-01-03 10:03:08 +0530,6447,,,23.6,35.0
2025-01-03 10:03:33 +0530,6448,,,24.3,38.9
2025-01-03 10:03:55 +0530,6449,,,24.1,35.2
2025-01-03 10:04:19 +0530,6450,,,23.9,36.2
2025-01-03 10:04:46 +0530,6451,,,23.9,34.2
2025-01-03 10:05:10 +0530,6452,,,23.1,34.9
2025-01-03 10:05:37 +0530,6453,,,23.1,33.9
2025-01-03 10:06:00 +0530,6454,,,23.2,33.8
2025-01-03 10:06:24 +0530,6455,,,23.4,35.5
2025-01-03 10:06:48 +0530,6456,,,23.4,36.2
2025-01-03 10:07:11 +0530,6457,,,24.4,38.5
2025-01-03 10:07:34 +0530,6458,,,23.9,34.1
2025-01-03 10:08:01 +0530,6459,,,22.5,32.8
2025-01-03 10:08:27 +0530,6460,,,23.0,35.8
2025-01-03 10:08:52 +0530,6461,,,22.8,36.7
2025-01-03 10:09:17 +0530,6462,,,23.5,38.3
2025-01-03 10:09:40 +0530,6463,,,23.8,36.8
2025-01-03 10:10:04 +0530,6464,,,23.7,35.0
2025-01-03 10:10:30 +0530,6465,,,23.1,36.6
2025-01-03 10:10:53 +0530,6466,,,22.7,33.8
2025-01-03 10:11:16 +0530,6467,,,24.1,36.9
2025-01-03 10:11:39 +0530,6468,,,23.8,35.9
2025-01-03 10:12:01 +0530,6469,,,22.9,34.2
2025-01-03 10:12:24 +0530,6470,,,22.7,34.2
2025-01-03 10:12:47 +0530,6471,,,23.5,34.7
2025-01-03 10:13:09 +0530,6472,,,23.5,34.2
2025-01-03 10:13:32 +0530,6473,,,23.2,36.0
2025-01-03 10:13:54 +0530,6474,,,22.8,33.8
2025-01-03 10:14:16 +0530,6475,,,22.9,32.4
2025-01-03 10:14:39 +0530,6476,,,23.2,34.4
2025-01-03 10:15:02 +0530,6477,,,23.4,34.4
2025-01-03 10:15:24 +0530,6478,,,23.6,35.0
2025-01-03 10:15:46 +0530,6479,,,23.4,36.4
2025-01-03 10:16:09 +0530,6480,,,22.8,35.6
2025-01-03 10:16:31 +0530,6481,,,23.4,36.2
2025-01-03 10:16:54 +0530,6482,,,23.0,33.7
2025-01-03 10:17:17 +0530,6483,,,23.6,35.5
2025-01-03 10:17:40 +0530,6484,,,23.7,34.1
2025-01-03 10:18:02 +0530,6485,,,22.8,35.0
2025-01-03 10:18:25 +0530,6486,,,23.4,33.1
2025-01-03 10:18:47 +0530,6487,,,23.8,35.4
2025-01-03 10:19:10 +0530,6488,,,24.2,35.4
2025-01-03 10:19:32 +0530,6489,,,23.7,34.3
2025-01-03 10:19:55 +0530,6490,,,23.2,34.9
2025-01-03 10:20:17 +0530,6491,,,23.7,36.0
2025-01-03 10:20:39 +0530,6492,,,23.5,34.8
2025-01-03 10:21:02 +0530,6493,,,22.8,33.8
2025-01-03 10:21:24 +0530,6494,,,23.4,35.5
2025-01-03 10:21:47 +0530,6495,,,23.6,35.9
2025-01-03 10:22:09 +0530,6496,,,23.7,34.8
2025-01-03 10:22:33 +0530,6497,,,23.7,33.3
2025-01-03 10:22:55 +0530,6498,,,22.8,34.0
2025-01-03 10:23:18 +0530,6499,,,22.8,33.6
2025-01-03 10:23:40 +0530,6500,,,23.6,34.8
2025-01-03 10:24:03 +0530,6501,,,23.8,36.8
2025-01-03 10:24:25 +0530,6502,,,24.1,37.9
2025-01-03 10:24:48 +0530,6503,,,23.0,34.0
2025-01-03 10:25:10 +0530,6504,,,23.4,34.5
2025-01-03 10:25:33 +0530,6505,,,22.3,34.1
2025-01-03 10:25:55 +0530,6506,,,22.9,34.5
2025-01-03 10:26:17 +0530,6507,,,23.7,34.6
2025-01-03 10:26:40 +0530,6508,,,24.0,35.8
2025-01-03 10:27:02 +0530,6509,,,22.9,33.6
2025-01-03 10:27:25 +0530,6510,,,23.5,33.3
2025-01-03 10:27:47 +0530,6511,,,23.6,35.0
2025-01-03 10:28:10 +0530,6512,,,23.8,35.8
2025-01-03 10:28:32 +0530,6513,,,23.2,34.4
2025-01-03 10:28:55 +0530,6514,,,23.2,33.8
2025-01-03 10:29:17 +0530,6515,,,22.9,33.2
2025-01-03 10:29:40 +0530,6516,,,23.4,34.6
2025-01-03 10:30:02 +0530,6517,,,23.4,33.6
2025-01-03 10:30:25 +0530,6518,,,22.9,35.8
2025-01-03 10:30:48 +0530,6519,,,23.6,36.1
2025-01-03 10:31:11 +0530,6520,,,23.0,35.5
2025-01-03 10:31:34 +0530,6521,,,22.2,33.3
2025-01-03 10:31:57 +0530,6522,,,23.5,34.2
2025-01-03 10:32:19 +0530,6523,,,22.5,35.0
2025-01-03 10:32:42 +0530,6524,,,22.7,35.5
2025-01-03 10:33:04 +0530,6525,,,22.6,34.5
2025-01-03 10:33:27 +0530,6526,,,22.3,33.1
2025-01-03 10:33:49 +0530,6527,,,23.1,34.1
2025-01-03 10:34:12 +0530,6528,,,23.9,37.0
2025-01-03 10:34:37 +0530,6529,,,22.6,36.3
2025-01-03 10:34:59 +0530,6530,,,22.7,33.0
2025-01-03 10:35:22 +0530,6531,,,22.9,32.4
2025-01-03 10:35:44 +0530,6532,,,22.7,33.2
2025-01-03 10:36:07 +0530,6533,,,23.3,34.6
2025-01-03 10:36:29 +0530,6534,,,23.1,33.7
2025-01-03 10:36:52 +0530,6535,,,22.4,34.1
2025-01-03 10:37:14 +0530,6536,,,23.0,33.8
2025-01-03 10:37:37 +0530,6537,,,22.9,35.4
2025-01-03 10:37:59 +0530,6538,,,23.5,38.2
2025-01-03 10:38:21 +0530,6539,,,22.4,34.5
2025-01-03 10:38:44 +0530,6540,,,23.3,33.3
2025-01-03 10:39:06 +0530,6541,,,22.6,34.3
2025-01-03 10:39:29 +0530,6542,,,22.5,33.0
2025-01-03 10:39:51 +0530,6543,,,22.1,33.4
2025-01-03 10:40:14 +0530,6544,,,22.3,32.8
2025-01-03 10:40:36 +0530,6545,,,22.5,35.3
2025-01-03 10:40:58 +0530,6546,,,22.7,34.0
2025-01-03 10:41:21 +0530,6547,,,22.7,32.2
2025-01-03 10:41:43 +0530,6548,,,22.0,32.8
2025-01-03 10:42:06 +0530,6549,,,22.1,31.3
2025-01-03 10:42:28 +0530,6550,,,22.9,35.0
2025-01-03 10:42:51 +0530,6551,,,22.5,34.1
2025-01-03 10:43:13 +0530,6552,,,22.1,33.3
2025-01-03 10:43:36 +0530,6553,,,22.9,34.5
2025-01-03 10:43:58 +0530,6554,,,23.4,34.3
2025-01-03 10:44:20 +0530,6555,,,23.4,33.6
2025-01-03 10:44:46 +0530,6556,,,22.6,33.5
2025-01-03 10:45:09 +0530,6557,,,22.4,31.8
2025-01-03 10:45:31 +0530,6558,,,22.3,32.1
2025-01-03 10:45:53 +0530,6559,,,22.5,32.1
2025-01-03 10:46:16 +0530,6560,,,22.1,31.5
2025-01-03 10:46:38 +0530,6561,,,21.9,31.6
2025-01-03 10:47:01 +0530,6562,,,22.2,31.9
2025-01-03 10:47:23 +0530,6563,,,22.7,32.5
2025-01-03 10:47:47 +0530,6564,,,22.4,31.7
2025-01-03 10:48:10 +0530,6565,,,23.5,33.6
2025-01-03 10:48:35 +0530,6566,,,23.5,32.8
2025-01-03 10:48:58 +0530,6567,,,22.3,31.8
2025-01-03 10:49:21 +0530,6568,,,23.0,33.0
2025-01-03 10:49:43 +0530,6569,,,22.3,33.8
2025-01-03 10:50:06 +0530,6570,,,22.9,36.1
2025-01-03 10:50:28 +0530,6571,,,23.8,35.5
2025-01-03 10:50:51 +0530,6572,,,22.5,33.8
2025-01-03 10:51:16 +0530,6573,,,22.5,33.5
2025-01-03 10:51:39 +0530,6574,,,22.9,31.8
2025-01-03 10:52:01 +0530,6575,,,21.9,32.5
2025-01-03 10:52:24 +0530,6576,,,21.9,32.7
2025-01-03 10:52:46 +0530,6577,,,22.2,33.5
2025-01-03 10:53:09 +0530,6578,,,21.2,31.5
2025-01-03 10:53:31 +0530,6579,,,22.1,33.5
2025-01-03 10:53:54 +0530,6580,,,23.1,35.6
2025-01-03 10:54:16 +0530,6581,,,23.4,35.5
2025-01-03 10:54:38 +0530,6582,,,21.7,32.3
2025-01-03 10:55:02 +0530,6583,,,22.5,34.1
2025-01-03 10:55:25 +0530,6584,,,22.4,31.9
2025-01-03 10:55:47 +0530,6585,,,21.9,33.5
2025-01-03 10:56:10 +0530,6586,,,21.6,36.3
2025-01-03 10:56:33 +0530,6587,,,22.0,33.5
2025-01-03 10:56:56 +0530,6588,,,22.4,33.8
2025-01-03 10:57:19 +0530,6589,,,22.6,31.7
2025-01-03 10:57:42 +0530,6590,,,22.5,31.7
2025-01-03 10:58:05 +0530,6591,,,22.6,32.5
2025-01-03 10:58:28 +0530,6592,,,22.5,32.2
2025-01-03 10:58:50 +0530,6593,,,22.9,32.9
2025-01-03 10:59:13 +0530,6594,,,23.4,33.6
2025-01-03 10:59:37 +0530,6595,,,22.9,33.7
2025-01-03 11:00:00 +0530,6596,,,22.7,34.4
2025-01-03 11:00:22 +0530,6597,,,22.4,34.3
2025-01-03 11:00:45 +0530,6598,,,22.3,30.3
2025-01-03 11:01:07 +0530,6599,,,22.6,30.2
2025-01-03 11:01:30 +0530,6600,,,21.8,31.1
2025-01-03 11:01:52 +0530,6601,,,22.9,32.7
2025-01-03 11:02:15 +0530,6602,,,21.9,30.9
2025-01-03 11:02:39 +0530,6603,,,22.9,33.3
2025-01-03 11:03:04 +0530,6604,,,22.8,33.8
2025-01-03 11:03:27 +0530,6605,,,22.1,31.8
2025-01-03 11:03:49 +0530,6606,,,22.5,32.7
2025-01-03 11:04:12 +0530,6607,,,22.0,33.6
2025-01-03 11:04:35 +0530,6608,,,22.0,33.3
2025-01-03 11:04:57 +0530,6609,,,22.8,34.3
2025-01-03 11:05:20 +0530,6610,,,22.6,32.7
2025-01-03 11:05:42 +0530,6611,,,23.0,35.1
2025-01-03 11:06:04 +0530,6612,,,21.8,31.9
2025-01-03 11:06:27 +0530,6613,,,22.1,33.9
2025-01-03 11:06:49 +0530,6614,,,22.7,35.9
2025-01-03 11:07:12 +0530,6615,,,22.1,32.9
2025-01-03 11:07:34 +0530,6616,,,23.1,35.4
2025-01-03 11:07:57 +0530,6617,,,22.2,34.5
2025-01-03 11:08:19 +0530,6618,,,22.2,30.9
2025-01-03 11:08:42 +0530,6619,,,22.5,31.7
2025-01-03 11:09:04 +0530,6620,,,22.6,33.8
2025-01-03 11:09:27 +0530,6621,,,21.6,30.2
2025-01-03 11:09:49 +0530,6622,,,22.3,32.9
2025-01-03 11:10:11 +0530,6623,,,22.5,38.4
2025-01-03 11:10:34 +0530,6624,,,22.0,33.8
2025-01-03 11:10:57 +0530,6625,,,22.2,33.0
2025-01-03 11:11:19 +0530,6626,,,22.3,31.6
2025-01-03 11:11:41 +0530,6627,,,22.0,30.9
2025-01-03 11:12:05 +0530,6628,,,21.9,31.5
2025-01-03 11:12:27 +0530,6629,,,21.9,33.5
2025-01-03 11:12:50 +0530,6630,,,22.0,32.3
2025-01-03 11:13:12 +0530,6631,,,22.4,33.9
2025-01-03 11:13:35 +0530,6632,,,21.7,32.3
2025-01-03 11:13:57 +0530,6633,,,21.9,34.1
2025-01-03 11:14:20 +0530,6634,,,21.7,31.5
2025-01-03 11:14:42 +0530,6635,,,21.3,31.5
2025-01-03 11:15:05 +0530,6636,,,21.9,32.6
2025-01-03 11:15:27 +0530,6637,,,22.4,34.3
2025-01-03 11:15:50 +0530,6638,,,22.1,31.6
2025-01-03 11:16:12 +0530,6639,,,21.8,31.4
2025-01-03 11:16:35 +0530,6640,,,21.6,33.7
2025-01-03 11:16:57 +0530,6641,,,21.7,30.7
2025-01-03 11:17:20 +0530,6642,,,22.3,32.2
2025-01-03 11:17:42 +0530,6643,,,23.0,33.7
2025-01-03 11:18:05 +0530,6644,,,21.5,31.4
2025-01-03 11:18:27 +0530,6645,,,21.7,32.6
2025-01-03 11:18:50 +0530,6646,,,22.0,32.6
2025-01-03 11:19:12 +0530,6647,,,21.4,30.1
2025-01-03 11:19:35 +0530,6648,,,21.3,32.6
2025-01-03 11:19:57 +0530,6649,,,22.0,31.5
2025-01-03 11:20:19 +0530,6650,,,21.8,32.7
2025-01-03 11:20:42 +0530,6651,,,21.0,32.1
2025-01-03 11:21:04 +0530,6652,,,20.8,32.3
2025-01-03 11:21:27 +0530,6653,,,21.4,32.2
2025-01-03 11:21:49 +0530,6654,,,21.7,33.4
2025-01-03 11:22:12 +0530,6655,,,22.2,33.9
2025-01-03 11:22:34 +0530,6656,,,21.2,30.9
2025-01-03 11:22:57 +0530,6657,,,21.5,30.0
2025-01-03 11:23:19 +0530,6658,,,21.6,31.7
2025-01-03 11:23:42 +0530,6659,,,22.9,32.6
2025-01-03 11:24:04 +0530,6660,,,22.1,30.5
2025-01-03 11:24:27 +0530,6661,,,21.8,32.1
2025-01-03 11:24:49 +0530,6662,,,22.1,32.1
2025-01-03 11:25:12 +0530,6663,,,21.3,30.1
2025-01-03 11:25:34 +0530,6664,,,21.5,31.0
2025-01-03 11:25:57 +0530,6665,,,21.3,29.8
2025-01-03 11:26:19 +0530,6666,,,21.3,30.0
2025-01-03 11:26:42 +0530,6667,,,21.8,30.9
2025-01-03 11:27:04 +0530,6668,,,20.6,30.5
2025-01-03 11:27:27 +0530,6669,,,20.7,30.1
2025-01-03 11:27:49 +0530,6670,,,21.8,32.6
2025-01-03 11:28:11 +0530,6671,,,22.1,31.6
2025-01-03 11:28:45 +0530,6672,,,21.7,31.8
2025-01-03 11:29:14 +0530,6673,,,20.7,30.3
2025-01-03 11:29:37 +0530,6674,,,20.5,29.6
2025-01-03 11:29:59 +0530,6675,,,21.5,30.9
2025-01-03 11:30:22 +0530,6676,,,21.8,31.3
2025-01-03 11:30:45 +0530,6677,,,22.0,31.0
2025-01-03 11:31:08 +0530,6678,,,21.6,29.3
2025-01-03 11:31:30 +0530,6679,,,21.1,31.9
2025-01-03 11:31:55 +0530,6680,,,20.7,29.9
2025-01-03 11:32:17 +0530,6681,,,20.5,29.6
2025-01-03 11:32:40 +0530,6682,,,21.1,32.3
2025-01-03 11:33:03 +0530,6683,,,21.0,31.1
2025-01-03 11:33:25 +0530,6684,,,20.7,29.8
2025-01-03 11:33:49 +0530,6685,,,22.2,32.3
2025-01-03 11:34:12 +0530,6686,,,21.7,32.3
2025-01-03 11:34:34 +0530,6687,,,22.4,31.8
2025-01-03 11:34:57 +0530,6688,,,21.7,30.5
2025-01-03 11:35:19 +0530,6689,,,21.4,30.4
2025-01-03 11:35:43 +0530,6690,,,21.6,30.8
2025-01-03 11:36:07 +0530,6691,,,21.3,31.0
2025-01-03 11:36:29 +0530,6692,,,21.8,33.2
2025-01-03 11:36:52 +0530,6693,,,21.5,31.1
2025-01-03 11:37:14 +0530,6694,,,21.8,32.3
2025-01-03 11:37:37 +0530,6695,,,21.6,32.5
2025-01-03 11:38:00 +0530,6696,,,20.9,31.0
2025-01-03 11:38:23 +0530,6697,,,21.1,30.7
2025-01-03 11:38:45 +0530,6698,,,21.8,32.2
2025-01-03 11:39:08 +0530,6699,,,21.5,31.2
2025-01-03 11:39:30 +0530,6700,,,21.0,30.2
2025-01-03 11:39:54 +0530,6701,,,21.4,30.7
2025-01-03 11:40:19 +0530,6702,,,21.8,31.5
2025-01-03 11:40:42 +0530,6703,,,22.5,30.6
2025-01-03 11:41:07 +0530,6704,,,21.5,32.4
2025-01-03 11:41:29 +0530,6705,,,21.2,31.1
2025-01-03 11:41:52 +0530,6706,,,20.8,29.5
2025-01-03 11:42:14 +0530,6707,,,21.3,30.0
2025-01-03 11:42:37 +0530,6708,,,21.3,31.3
2025-01-03 11:43:00 +0530,6709,,,21.9,31.6
2025-01-03 11:43:22 +0530,6710,,,21.7,31.2
2025-01-03 11:43:45 +0530,6711,,,21.3,30.3
2025-01-03 11:44:07 +0530,6712,,,20.6,28.7
2025-01-03 11:44:30 +0530,6713,,,21.7,33.4
2025-01-03 11:44:52 +0530,6714,,,21.6,31.7
2025-01-03 11:45:14 +0530,6715,,,20.9,29.8
2025-01-03 11:45:37 +0530,6716,,,20.9,29.8
2025-01-03 11:45:59 +0530,6717,,,20.9,30.1
2025-01-03 11:46:22 +0530,6718,,,21.5,30.7
2025-01-03 11:46:44 +0530,6719,,,20.8,29.0
2025-01-03 11:47:07 +0530,6720,,,20.5,29.9
2025-01-03 11:47:29 +0530,6721,,,20.7,28.4
2025-01-03 11:47:52 +0530,6722,,,20.5,30.2
2025-01-03 11:48:14 +0530,6723,,,21.6,30.9
2025-01-03 11:48:38 +0530,6724,,,20.5,31.6
2025-01-03 11:49:00 +0530,6725,,,20.7,31.1
2025-01-03 11:49:23 +0530,6726,,,20.9,30.6
2025-01-03 11:49:45 +0530,6727,,,20.3,28.4
2025-01-03 11:50:08 +0530,6728,,,21.0,31.3
2025-01-03 11:50:30 +0530,6729,,,21.3,31.6
2025-01-03 11:50:52 +0530,6730,,,20.9,31.3
2025-01-03 11:51:15 +0530,6731,,,20.8,31.2
2025-01-03 11:51:37 +0530,6732,,,20.5,30.5
2025-01-03 11:52:00 +0530,6733,,,21.0,30.4
2025-01-03 11:52:22 +0530,6734,,,20.8,29.1
2025-01-03 11:52:45 +0530,6735,,,21.7,30.5
2025-01-03 11:53:07 +0530,6736,,,21.1,29.3
2025-01-03 11:53:31 +0530,6737,,,20.4,27.9
2025-01-03 11:53:53 +0530,6738,,,21.4,31.2
2025-01-03 11:54:17 +0530,6739,,,21.8,31.7
2025-01-03 11:54:40 +0530,6740,,,21.2,30.6
2025-01-03 11:55:02 +0530,6741,,,20.9,30.3
2025-01-03 11:55:24 +0530,6742,,,20.9,30.6
2025-01-03 11:55:47 +0530,6743,,,20.2,29.1
2025-01-03 11:56:09 +0530,6744,,,20.1,28.6
2025-01-03 11:56:32 +0530,6745,,,20.3,29.6
2025-01-03 11:56:54 +0530,6746,,,21.1,29.1
2025-01-03 11:57:17 +0530,6747,,,21.0,29.4
2025-01-03 11:57:39 +0530,6748,,,20.7,31.7
2025-01-03 11:58:02 +0530,6749,,,21.2,30.2
2025-01-03 11:58:24 +0530,6750,,,21.1,32.9
2025-01-03 11:58:47 +0530,6751,,,20.8,29.7
2025-01-03 11:59:09 +0530,6752,,,21.0,28.6
2025-01-03 11:59:32 +0530,6753,,,21.2,29.3
2025-01-03 11:59:54 +0530,6754,,,21.2,30.2
2025-01-03 12:00:17 +0530,6755,,,20.5,27.9
2025-01-03 12:00:39 +0530,6756,,,20.9,29.8
2025-01-03 12:01:01 +0530,6757,,,20.4,29.3
2025-01-03 12:01:24 +0530,6758,,,20.8,28.0
2025-01-03 12:01:46 +0530,6759,,,20.6,28.9
2025-01-03 12:02:09 +0530,6760,,,20.8,29.6
2025-01-03 12:02:31 +0530,6761,,,21.2,29.9
2025-01-03 12:02:54 +0530,6762,,,22.2,31.5
2025-01-03 12:03:16 +0530,6763,,,21.7,32.2
2025-01-03 12:03:38 +0530,6764,,,20.2,30.5
2025-01-03 12:04:01 +0530,6765,,,21.0,31.3
2025-01-03 12:04:23 +0530,6766,,,21.2,30.0
2025-01-03 12:04:46 +0530,6767,,,20.4,31.7
2025-01-03 12:05:08 +0530,6768,,,19.7,28.6
2025-01-03 12:05:31 +0530,6769,,,20.0,29.6
2025-01-03 12:05:53 +0530,6770,,,20.8,30.3
2025-01-03 12:06:16 +0530,6771,,,20.6,30.4
2025-01-03 12:06:39 +0530,6772,,,20.4,27.6
2025-01-03 12:07:01 +0530,6773,,,20.9,29.1
2025-01-03 12:07:24 +0530,6774,,,20.0,28.6
2025-01-03 12:07:46 +0530,6775,,,20.0,28.5
2025-01-03 12:08:08 +0530,6776,,,21.2,30.8
2025-01-03 12:08:31 +0530,6777,,,20.7,29.7
2025-01-03 12:08:53 +0530,6778,,,20.4,28.9
2025-01-03 12:09:16 +0530,6779,,,20.5,26.8
2025-01-03 12:09:38 +0530,6780,,,20.7,29.1
2025-01-03 12:10:01 +0530,6781,,,21.2,31.6
2025-01-03 12:10:23 +0530,6782,,,21.4,31.6
2025-01-03 12:10:46 +0530,6783,,,21.4,31.1
2025-01-03 12:11:08 +0530,6784,,,21.2,32.3
2025-01-03 12:11:31 +0530,6785,,,20.5,31.1
2025-01-03 12:11:53 +0530,6786,,,21.2,30.3
2025-01-03 12:12:16 +0530,6787,,,21.6,29.9
2025-01-03 12:12:38 +0530,6788,,,21.3,31.3
2025-01-03 12:13:00 +0530,6789,,,21.3,30.9
2025-01-03 12:13:23 +0530,6790,,,20.9,29.6
2025-01-03 12:13:46 +0530,6791,,,20.4,30.8
2025-01-03 12:14:09 +0530,6792,,,20.8,30.3
2025-01-03 12:14:31 +0530,6793,,,20.6,30.3
2025-01-03 12:14:54 +0530,6794,,,20.8,29.9
2025-01-03 12:15:16 +0530,6795,,,20.7,28.5
2025-01-03 12:15:39 +0530,6796,,,20.7,30.5
2025-01-03 12:16:01 +0530,6797,,,21.2,30.8
2025-01-03 12:16:24 +0530,6798,,,20.2,28.5
2025-01-03 12:16:46 +0530,6799,,,20.3,29.0
2025-01-03 12:17:08 +0530,6800,,,20.8,30.7
2025-01-03 12:17:31 +0530,6801,,,20.9,29.5
2025-01-03 12:17:53 +0530,6802,,,20.5,29.7
2025-01-03 12:18:16 +0530,6803,,,21.1,32.8
2025-01-03 12:18:38 +0530,6804,,,20.6,31.6
2025-01-03 12:19:01 +0530,6805,,,20.2,29.4
2025-01-03 12:19:24 +0530,6806,,,20.9,30.9
2025-01-03 12:19:47 +0530,6807,,,21.0,30.2
2025-01-03 12:20:09 +0530,6808,,,19.5,27.8
2025-01-03 12:20:31 +0530,6809,,,20.0,28.7
2025-01-03 12:20:55 +0530,6810,,,20.9,28.4
2025-01-03 12:21:17 +0530,6811,,,20.4,30.4
2025-01-03 12:21:40 +0530,6812,,,20.9,30.2
2025-01-03 12:22:02 +0530,6813,,,20.7,29.5
2025-01-03 12:22:25 +0530,6814,,,19.5,26.4
2025-01-03 12:22:47 +0530,6815,,,19.7,28.0
2025-01-03 12:23:10 +0530,6816,,,20.5,29.2
2025-01-03 12:23:32 +0530,6817,,,19.3,27.5
2025-01-03 12:23:54 +0530,6818,,,19.6,29.0
2025-01-03 12:24:17 +0530,6819,,,19.6,27.4
2025-01-03 12:24:39 +0530,6820,,,20.1,28.1
2025-01-03 12:25:02 +0530,6821,,,20.0,28.3
2025-01-03 12:25:24 +0530,6822,,,19.4,27.4
2025-01-03 12:25:48 +0530,6823,,,19.8,27.4
2025-01-03 12:26:11 +0530,6824,,,20.6,28.2
2025-01-03 12:26:33 +0530,6825,,,20.3,30.1
2025-01-03 12:26:56 +0530,6826,,,19.3,29.2
2025-01-03 12:27:18 +0530,6827,,,20.1,29.3
